Biotype	DensityShuf	DensityWt	GC	LocID	Location	NbLocation	NbRepro	NbTrpG4Shuf	NbTrpG4Wt	NbpG4rLocShuf	NbpG4rLocWt	NbpG4rShuf	NbpG4rWt	PercentShuf	PercentWt	Sp	Tot	Type	index	nbTr	nuclA	nuclC	nuclG	nuclN	nuclT	meanShuffle	stdShuffle	ShortName
pseudogene	0.0	0.0	40.939402725427655	exon-pseudogene-Pseudogene	exon	12.0	3	0	0	0.0	0.0	0	0	0.0	0.0	saccharomyces_cerevisiae	10347	Segment	13.0	12	3072.0	2093	2143	0.0	3039.0	0.0	0.0	Scer
pseudogene	0.0	0.0	39.280624363759756	exon-pseudogene-Pseudogene	exon	53.0	3	0	0	0.0	0.0	0	0	0.0	0.0	schizosaccharomyces_pombe	29470	Segment	20.0	29	8552.0	5573	6003	0.0	9342.0	0.0	0.0	Spom
pseudogene	0.0	0.0	48.94780447390225	exon-pseudogene-Pseudogene	exon	5.0	3	0	0	0.0	0.0	0	0	0.0	0.0	vibrio_cholerae_o1_biovar_el_tor_str_n16961	6035	Segment	6.0	5	1582.0	1480	1474	0.0	1499.0	0.0	0.0	Vcho
tRNA_pseudogene	0.3339567192091905	0.0667913438418381	58.64279989313385	exon-tRNA_pseudogene-Pseudogene	exon	211.0	3	5	1	5.0	1.0	5	1	2.3696682464454977	0.4739336492890995	caenorhabditis_elegans	14972	Segment	34.0	209	2672.0	3588	5192	0.0	3520.0	0.3265354587823196	0.07792323448214444	Cele
tRNA_pseudogene	0.0	0.0	44.59459459459461	exon-tRNA_pseudogene-Pseudogene	exon	1.0	3	0	0	0.0	0.0	0	0	0.0	0.0	enterococcus_faecalis_v583	74	Segment	12.0	1	21.0	16	17	0.0	20.0	0.0	0.0	Efae
tRNA_pseudogene	0.0	0.0	60.37735849056603	exon-tRNA_pseudogene-Pseudogene	exon	3.0	3	0	0	0.0	0.0	0	0	0.0	0.0	escherichia_coli_str_k_12_substr_mg1655	106	Segment	11.0	3	19.0	32	32	0.0	23.0	0.0	0.0	Ecol
tRNA_pseudogene	0.0	0.0	50.0	exon-tRNA_pseudogene-Pseudogene	exon	1.0	3	0	0	0.0	0.0	0	0	0.0	0.0	myxococcus_xanthus_dk_1622	68	Segment	11.0	1	18.0	18	16	0.0	16.0	0.0	0.0	Mxan
tRNA_pseudogene	0.0	0.0	56.115515288788224	exon-tRNA_pseudogene-Pseudogene	exon	16.0	3	0	0	0.0	0.0	0	0	0.0	0.0	neurospora_crassa	1766	Segment	17.0	16	368.0	458	533	0.0	407.0	0.22650056625141562	0.29241097366609414	Ncra
tRNA_pseudogene	0.0	0.0	47.2972972972973	exon-tRNA_pseudogene-Pseudogene	exon	1.0	3	0	0	0.0	0.0	0	0	0.0	0.0	staphylococcus_aureus_subsp_aureus_n315	74	Segment	13.0	1	18.0	19	16	0.0	21.0	0.0	0.0	Saur
transcribed_processed_pseudogene	0.08341240133876904	0.10687213921529784	49.19976227465618	exon-transcribed_processed_pseudogene-Pseudogene	exon	661.0	3	30	34	30.0	34.0	32	41	4.53857791225416	5.143721633888049	homo_sapiens	383636	Segment	96.0	493	106927.0	91464	97284	0.0	87961.0	0.08370202773230645	0.005893025318379293	Hsap
transcribed_processed_pseudogene	0.05763807406492516	0.06998908993598056	47.79225591304885	exon-transcribed_processed_pseudogene-Pseudogene	exon	353.0	3	9	15	9.0	15.0	14	17	2.549575070821529	4.2492917847025495	mus_musculus	242895	Segment	102.0	303	70183.0	56209	59876	0.0	56627.0	0.06266996941979959	0.012312836441621804	Mmus
transcribed_unitary_pseudogene	0.14489828657776122	0.09314889851427506	51.59465739317633	exon-transcribed_unitary_pseudogene-Pseudogene	exon	1138.0	3	16	16	26.0	18.0	28	18	2.2847100175746924	1.5817223198594026	homo_sapiens	193239	Segment	97.0	138	48765.0	49511	50190	0.0	44773.0	0.1690480010073881	0.03262674773963458	Hsap
transcribed_unitary_pseudogene	0.17466028574422748	0.17466028574422748	49.633213399937105	exon-transcribed_unitary_pseudogene-Pseudogene	exon	182.0	3	3	3	3.0	4.0	10	10	1.6483516483516485	2.1978021978021984	mus_musculus	57254	Segment	103.0	24	16896.0	12988	15429	0.0	11941.0	0.19406698416025275	0.0404409706147163	Mmus
transcribed_unprocessed_pseudogene	0.0	0.0	45.25842839844497	exon-transcribed_unprocessed_pseudogene-Pseudogene	exon	171.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	31382	Segment	87.0	29	8875.0	7003	7200	0.0	8304.0	0.0	0.0	Drer
transcribed_unprocessed_pseudogene	0.10914572415180022	0.0876603453817608	50.20196256043838	exon-transcribed_unprocessed_pseudogene-Pseudogene	exon	5696.0	3	80	89	96.0	92.0	127	102	1.6853932584269662	1.6151685393258428	homo_sapiens	1163582	Segment	98.0	933	308694.0	290030	294111	0.0	270747.0	0.13275616895364697	0.01468651197342422	Hsap
transcribed_unprocessed_pseudogene	0.0165214977729021	0.01321719821832168	46.10984813439247	exon-transcribed_unprocessed_pseudogene-Pseudogene	exon	1226.0	3	5	4	5.0	4.0	5	4	0.4078303425774877	0.3262642740619902	mus_musculus	302636	Segment	104.0	279	85534.0	70061	69484	0.0	77557.0	0.015454807108699913	0.003302267271839476	Mmus
translated_processed_pseudogene	0.0	0.0	46.83808200138985	exon-translated_processed_pseudogene-Pseudogene	exon	2.0	3	0	0	0.0	0.0	0	0	0.0	0.0	homo_sapiens	1439	Segment	99.0	2	400.0	323	351	0.0	365.0	0.0	0.0	Hsap
translated_processed_pseudogene	0.16966406515100102	0.0	48.96504920257889	exon-translated_processed_pseudogene-Pseudogene	exon	14.0	3	1	0	1.0	0.0	2	0	7.142857142857142	0.0	mus_musculus	11788	Segment	105.0	12	3208.0	2659	3113	0.0	2808.0	0.14138672095916757	0.1038975968265685	Mmus
translated_unprocessed_pseudogene	0.0	0.0	53.728883395138034	exon-translated_unprocessed_pseudogene-Pseudogene	exon	13.0	3	0	0	0.0	0.0	0	0	0.0	0.0	homo_sapiens	2427	Segment	100.0	2	583.0	638	666	0.0	540.0	0.18312502861328572	0.21715957012555825	Hsap
translated_unprocessed_pseudogene	0.0	0.0	34.69539375928677	exon-translated_unprocessed_pseudogene-Pseudogene	exon	3.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	1346	Segment	106.0	1	444.0	230	237	0.0	435.0	0.0	0.0	Mmus
unitary_pseudogene	0.027608547606338924	0.0368113968084519	48.7612964973956	exon-unitary_pseudogene-Pseudogene	exon	296.0	3	2	4	2.0	4.0	3	4	0.6756756756756757	1.351351351351351	homo_sapiens	108662	Segment	101.0	98	26872.0	27476	25509	0.0	28805.0	0.030676164007043247	0.004601424601056487	Hsap
unitary_pseudogene	0.11413896418889999	0.085604223141675	50.20402339848766	exon-unitary_pseudogene-Pseudogene	exon	225.0	3	4	3	4.0	3.0	4	3	1.7777777777777777	1.3333333333333337	mus_musculus	35045	Segment	107.0	43	9190.0	8862	8732	0.0	8261.0	0.0760926427926	0.031902810350974316	Mmus
unprocessed_pseudogene	0.010224077702990542	0.003408025900996848	44.309789554400616	exon-unprocessed_pseudogene-Pseudogene	exon	1133.0	3	3	1	3.0	1.0	3	1	0.264783759929391	0.08826125330979699	danio_rerio	293425	Segment	88.0	221	85008.0	62566	67450	0.0	78401.0	0.0143894426930978	0.006091167700300251	Drer
unprocessed_pseudogene	0.0782858680960442	0.0768361297979693	48.68975068850489	exon-unprocessed_pseudogene-Pseudogene	exon	7948.0	3	118	127	126.0	135.0	162	159	1.5853044791142423	1.6985405133366889	homo_sapiens	2069339	Segment	102.0	2630	544422.0	517833	489723	0.0	517361.0	0.08946415526560679	0.006785747258931638	Hsap
unprocessed_pseudogene	0.02287932301077964	0.028350465469879123	44.09656268014358	exon-unprocessed_pseudogene-Pseudogene	exon	6638.0	3	38	52	40.0	52.0	46	57	0.6025911419102139	0.7833684844832779	mus_musculus	2010549	Segment	108.0	2675	583866.0	444406	442177	0.0	540100.0	0.020945080727259625	0.0034048001777811027	Mmus
IG_V_pseudogene	0.0	0.0	27.00280112044818	intron-IG_V_pseudogene-Pseudogene	intron	14.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	1785	Segment	96.0	14	563.0	226	256	0.0	740.0	0.0	0.0	Drer
IG_V_pseudogene	0.0	0.5387205387205387	45.46801346801347	intron-IG_V_pseudogene-Pseudogene	intron	100.0	3	0	8	0.0	8.0	0	8	0.0	8.0	homo_sapiens	14850	Segment	114.0	100	3910.0	2993	3759	0.0	4188.0	0.03741114852225964	0.03549133176395488	Hsap
IG_V_pseudogene	0.0	0.0	36.58041603247082	intron-IG_V_pseudogene-Pseudogene	intron	113.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	15768	Segment	118.0	112	4381.0	2774	2994	0.0	5619.0	0.0	0.0	Mmus
Pseudogene	0.9560229445506692	0.0	50.38240917782025	intron-Pseudogene	intron	70.0	3	1	0	1.0	0.0	1	0	1.4285714285714286	0.0	anolis_carolinensis	1046	Segment		58	296.0	227	300		223.0	5.634538813160907	3.3652707187206055	Acar
Pseudogene	0.0	0.0	44.59149461796365	intron-Pseudogene	intron	102.0	3	0	0	0.0	0.0	0	0	0.0	0.0	aspergillus_nidulans	11334	Segment		35	2998.0	2657	2397		3282.0	0.008823010411152285	0.0279008087186199	Anid
Pseudogene	0.011129269894212007	0.01540975831506278	33.09040134715532	intron-Pseudogene	intron	5699.0	3	6	17	13.0	18.0	13	18	0.2281101947710125	0.3158448850675557	caenorhabditis_elegans	1168091	Segment		1420	383389.0	191674	194852		398176.0	0.016003622253293808	0.0038584936140602447	Cele
Pseudogene	0.0	0.0	26.315789473684212	intron-Pseudogene	intron	46.0	3	0	0	0.0	0.0	0	0	0.0	0.0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	266	Segment		17	109.0	34	36		87.0	0.37593984962406013	1.1888261880332254	Cjej
Pseudogene	0.0036250468990442564	0.04168803933900895	36.71362914924378	intron-Pseudogene	intron	1177.0	3	6	38	6.0	69.0	6	69	0.5097706032285472	5.862361937128293	danio_rerio	1655151	Segment		223	512602.0	303574	304092		534883.0	0.0031974868650847766	0.0012407267809033354	Drer
Pseudogene	0.0	0.03382415946963718	35.42178726858637	intron-Pseudogene	intron	286.0	3	0	3	0.0	3.0	0	3	0.0	1.048951048951049	drosophila_melanogaster	88694	Segment		155	27869.0	15685	15732		29408.0	0.004509887929284957	0.0058222402811274965	Dmel
Pseudogene	0.0	0.0	48.23173898673214	intron-Pseudogene	intron	53.0	3	0	0	0.0	0.0	0	0	0.0	0.0	escherichia_coli_str_k_12_substr_mg1655	42358	Segment		50	10739.0	10019	10411		11189.0	0.014164974739128386	0.02280777617166288	Ecol
Pseudogene	0.0	0.0	30.013807386952013	intron-Pseudogene	intron	129.0	3	0	0	0.0	0.0	0	0	0.0	0.0	francisella_tularensis_subsp_tularensis_schu_s4	5794	Segment		108	1947.0	928	811		2108.0	0.08629616845012081	0.09096414854931478	Ftul
Pseudogene	0.16812775475930278	0.4128746154698008	47.08076553343803	intron-Pseudogene	intron	3322.0	3	120	159	542.0	1329.0	542	1331	16.315472606863338	40.006020469596635	gallus_gallus	3223739	Segment		261	805208.0	735092	782669		900570.0	0.17505887987285126	0.005928781110806822	Ggal
Pseudogene	0.0	0.0	54.78260869565217	intron-Pseudogene	intron	45.0	3	0	0	0.0	0.0	0	0	0.0	0.0	gasterosteus_aculeatus	115	Segment		31	37.0	28	35		15.0	35.65217391304348	26.391141194411677	Gacu
Pseudogene	0.03430035231585014	0.1795614072053794	41.91998502530338	intron-Pseudogene	intron	13504.0	3	545	1533	1098.0	5578.0	1098	5748	8.130924170616112	41.306279620853076	homo_sapiens	32011333	Segment		3903	8854555.0	6591859	6827287		9737612.0	0.03178512953464796	0.011182765109087287	Hsap
Pseudogene	0.0	0.0	68.11881188118812	intron-Pseudogene	intron	42.0	3	0	0	0.0	0.0	0	0	0.0	0.0	leishmania_major	505	Segment		34	85.0	150	194		76.0	0.0	0.0	Lmaj
Pseudogene	0.10788650339842486	0.10788650339842486	48.230661344265826	intron-Pseudogene	intron	892.0	3	2	2	2.0	2.0	2	2	0.2242152466367713	0.2242152466367713	monodelphis_domestica	18538	Segment		581	5182.0	4401	4540		4415.0	0.9435116151786704	0.585243237165718	Mdom
Pseudogene	0.013671801775158894	0.15561548598303082	40.617075861668354	intron-Pseudogene	intron	6880.0	3	168	1000	225.0	2453.0	225	2561	3.2703488372093026	35.65406976744186	mus_musculus	16457231	Segment		2758	4628316.0	3309198	3375248		5144339.0	0.013342142505212673	0.004806990855358005	Mmus
Pseudogene	0.0	0.0	45.11400651465797	intron-Pseudogene	intron	23.0	3	0	0	0.0	0.0	0	0	0.0	0.0	neisseria_meningitidis_z2491	614	Segment		22	187.0	139	138		150.0	0.0	0.0	Nmen
Pseudogene	1.6447368421052633	0.0	59.375	intron-Pseudogene	intron	47.0	3	1	0	1.0	0.0	1	0	2.127659574468085	0.0	ornithorhynchus_anatinus	608	Segment		18	132.0	166	195		115.0	2.7842507030936123	0.8141201874280066	Oana
Pseudogene	0.2119317579739324	0.2119317579739324	51.53473914732789	intron-Pseudogene	intron	211.0	3	4	5	6.0	6.0	6	6	2.8436018957345968	2.8436018957345968	pan_troglodytes	28311	Segment		211	7163.0	7374	7216		6558.0	0.19411399530519863	0.07671851070853784	Ptro
Pseudogene	0.0	0.10419108645255397	45.1564168685369	intron-Pseudogene	intron	1169.0	3	0	4	0.0	4.0	0	4	0.0	0.3421727972626176	pongo_abelii	38391	Segment		678	10660.0	8794	8542		10274.0	0.48188377484306216	0.3343079247424041	Pabe
Pseudogene	0.0	0.0	30.88888888888889	intron-Pseudogene	intron	23.0	3	0	0	0.0	0.0	0	0	0.0	0.0	schizosaccharomyces_pombe	1350	Segment		10	446.0	202	215		487.0	0.0	0.0	Spom
polymorphic_pseudogene	0.0	0.02012092676988702	36.0370828680369	intron-polymorphic_pseudogene-Pseudogene	intron	87.0	3	0	2	0.0	6.0	0	8	0.0	6.896551724137932	danio_rerio	397596	Segment	105.0	10	123696.0	70762	72520	0.0	130618.0	0.0005589146324968615	0.0011090618412763166	Drer
polymorphic_pseudogene	0.07380706832340261	0.2104498840032156	42.09237054339955	intron-polymorphic_pseudogene-Pseudogene	intron	279.0	3	13	26	32.0	104.0	74	211	11.469534050179211	37.27598566308244	homo_sapiens	1002614	Segment	122.0	45	273074.0	207692	214332	0.0	307516.0	0.05009128360687385	0.010946105302841258	Hsap
polymorphic_pseudogene	0.0067451896679882745	0.1962850193384588	42.53691979564773	intron-polymorphic_pseudogene-Pseudogene	intron	272.0	3	3	41	4.0	89.0	10	291	1.4705882352941175	32.72058823529412	mus_musculus	1482538	Segment	127.0	65	410530.0	318540	312086	0.0	441382.0	0.005546044838123692	0.0010545914640576793	Mmus
processed_pseudogene	0.0	0.1198992846009352	37.22073458295032	intron-processed_pseudogene-Pseudogene	intron	11.0	3	0	2	0.0	3.0	0	3	0.0	27.27272727272727	danio_rerio	25021	Segment	106.0	5	7530.0	4627	4686	0.0	8178.0	0.0	0.0	Drer
processed_pseudogene	0.07709537103161722	0.17447899759787053	45.3628148737259	intron-processed_pseudogene-Pseudogene	intron	1619.0	3	48	131	48.0	137.0	76	172	2.964793082149475	8.46201358863496	homo_sapiens	985792	Segment	123.0	1293	274784.0	219447	227736	0.0	263825.0	0.06898006881776278	0.007082751758874559	Hsap
processed_pseudogene	0.06368961428445655	0.26787102478462604	42.77029216673941	intron-processed_pseudogene-Pseudogene	intron	1093.0	3	51	226	52.0	230.0	68	286	4.757548032936871	21.043000914913087	mus_musculus	1067678	Segment	128.0	954	315045.0	224067	232582	0.0	295984.0	0.07045403410225014	0.006173434291763746	Mmus
pseudogene	0.9560229445506692	0.0	50.38240917782025	intron-pseudogene-Pseudogene	intron	70.0	3	1	0	1.0	0.0	1	0	1.4285714285714286	0.0	anolis_carolinensis	1046	Segment	23.0	58	296.0	227	300	0.0	223.0	5.634538813160907	3.3652707187206055	Acar
pseudogene	0.0	0.0	44.59149461796365	intron-pseudogene-Pseudogene	intron	102.0	3	0	0	0.0	0.0	0	0	0.0	0.0	aspergillus_nidulans	11334	Segment	19.0	35	2998.0	2657	2397	0.0	3282.0	0.008823010411152285	0.0279008087186199	Anid
pseudogene	0.011129565262058456	0.01541016728592709	33.09016660103077	intron-pseudogene-Pseudogene	intron	5697.0	3	6	17	6.0	17.0	13	18	0.105318588730911	0.2984026680709145	caenorhabditis_elegans	1168060	Segment	41.0	1418	383378.0	191668	194845	0.0	398169.0	0.016004017591795976	0.0038586377335579733	Cele
pseudogene	0.0	0.0	26.315789473684212	intron-pseudogene-Pseudogene	intron	46.0	3	0	0	0.0	0.0	0	0	0.0	0.0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	266	Segment	17.0	17	109.0	34	36	0.0	87.0	0.37593984962406013	1.1888261880332254	Cjej
pseudogene	0.0	0.0	66.66666666666666	intron-pseudogene-Pseudogene	intron	11.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	108	Segment	109.0	11	28.0	28	44	0.0	8.0	0.0	0.0	Drer
pseudogene	0.0	0.03382415946963718	35.42178726858637	intron-pseudogene-Pseudogene	intron	286.0	3	0	3	0.0	3.0	0	3	0.0	1.048951048951049	drosophila_melanogaster	88694	Segment	28.0	155	27869.0	15685	15732	0.0	29408.0	0.004509887929284957	0.0058222402811274965	Dmel
pseudogene	0.0	0.0	48.23173898673214	intron-pseudogene-Pseudogene	intron	53.0	3	0	0	0.0	0.0	0	0	0.0	0.0	escherichia_coli_str_k_12_substr_mg1655	42358	Segment	14.0	50	10739.0	10019	10411	0.0	11189.0	0.014164974739128386	0.02280777617166288	Ecol
pseudogene	0.0	0.0	30.013807386952013	intron-pseudogene-Pseudogene	intron	129.0	3	0	0	0.0	0.0	0	0	0.0	0.0	francisella_tularensis_subsp_tularensis_schu_s4	5794	Segment	17.0	108	1947.0	928	811	0.0	2108.0	0.08629616845012081	0.09096414854931478	Ftul
pseudogene	0.16812775475930278	0.4128746154698008	47.08076553343803	intron-pseudogene-Pseudogene	intron	3322.0	3	120	159	330.0	708.0	542	1331	9.933774834437086	21.31246237206502	gallus_gallus	3223739	Segment	31.0	261	805208.0	735092	782669	200.0	900570.0	0.17505887987285126	0.005928781110806819	Ggal
pseudogene	0.0	0.0	54.78260869565217	intron-pseudogene-Pseudogene	intron	45.0	3	0	0	0.0	0.0	0	0	0.0	0.0	gasterosteus_aculeatus	115	Segment	17.0	31	37.0	28	35	0.0	15.0	35.65217391304348	26.391141194411677	Gacu
pseudogene	0.0	0.0	50.0	intron-pseudogene-Pseudogene	intron	43.0	3	0	0	0.0	0.0	0	0	0.0	0.0	homo_sapiens	106	Segment	125.0	32	24.0	28	25	0.0	29.0	12.264150943396226	9.99386703274887	Hsap
pseudogene	0.0	0.0	68.11881188118812	intron-pseudogene-Pseudogene	intron	42.0	3	0	0	0.0	0.0	0	0	0.0	0.0	leishmania_major	505	Segment	15.0	34	85.0	150	194	0.0	76.0	0.0	0.0	Lmaj
pseudogene	0.10788650339842486	0.10788650339842486	48.230661344265826	intron-pseudogene-Pseudogene	intron	892.0	3	2	2	2.0	2.0	2	2	0.2242152466367713	0.2242152466367713	monodelphis_domestica	18538	Segment	22.0	581	5182.0	4401	4540	0.0	4415.0	0.9435116151786704	0.585243237165718	Mdom
pseudogene	0.0	0.0	44.68104719764011	intron-pseudogene-Pseudogene	intron	98.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	10848	Segment	130.0	68	3053.0	2491	2356	0.0	2948.0	0.12905604719764013	0.0890571333959528	Mmus
pseudogene	0.0	0.0	45.114006514657966	intron-pseudogene-Pseudogene	intron	23.0	3	0	0	0.0	0.0	0	0	0.0	0.0	neisseria_meningitidis_z2491	614	Segment	18.0	22	187.0	139	138	0.0	150.0	0.0	0.0	Nmen
pseudogene	1.6447368421052633	0.0	59.375	intron-pseudogene-Pseudogene	intron	47.0	3	1	0	1.0	0.0	1	0	2.127659574468085	0.0	ornithorhynchus_anatinus	608	Segment	21.0	18	132.0	166	195	0.0	115.0	2.7842507030936123	0.8141201874280066	Oana
pseudogene	0.2119317579739324	0.2119317579739324	51.53473914732789	intron-pseudogene-Pseudogene	intron	211.0	3	4	5	4.0	5.0	6	6	1.895734597156398	2.3696682464454977	pan_troglodytes	28311	Segment	41.0	211	7163.0	7374	7216	0.0	6558.0	0.19411399530519863	0.07671851070853784	Ptro
pseudogene	0.0	0.10419108645255397	45.1564168685369	intron-pseudogene-Pseudogene	intron	1169.0	3	0	4	0.0	4.0	0	4	0.0	0.3421727972626176	pongo_abelii	38391	Segment	18.0	678	10660.0	8794	8542	121.0	10274.0	0.48188377484306216	0.3343079247424041	Pabe
pseudogene	0.0	0.0	30.88888888888889	intron-pseudogene-Pseudogene	intron	23.0	3	0	0	0.0	0.0	0	0	0.0	0.0	schizosaccharomyces_pombe	1350	Segment	30.0	10	446.0	202	215	0.0	487.0	0.0	0.0	Spom
tRNA_pseudogene	0.0	0.0	41.935483870967744	intron-tRNA_pseudogene-Pseudogene	intron	2.0	3	0	0	0.0	0.0	0	0	0.0	0.0	caenorhabditis_elegans	31	Segment	43.0	2	11.0	6	7	0.0	7.0	0.0	0.0	Cele
transcribed_processed_pseudogene	0.039702448197328384	0.17324704667925114	42.513742461046476	intron-transcribed_processed_pseudogene-Pseudogene	intron	168.0	3	7	18	10.0	33.0	11	48	5.952380952380952	19.642857142857142	homo_sapiens	277061	Segment	127.0	57	75668.0	57750	60039	0.0	83604.0	0.04932728412395345	0.008070670276580936	Hsap
transcribed_processed_pseudogene	0.012043259387720693	0.2107570392851121	39.49165402124431	intron-transcribed_processed_pseudogene-Pseudogene	intron	50.0	3	2	7	2.0	8.0	2	35	4.0	16.0	mus_musculus	166068	Segment	132.0	34	51416.0	32378	33205	0.0	49069.0	0.010705119455751727	0.009414648938634433	Mmus
transcribed_unitary_pseudogene	0.026468252801223426	0.1729793895191066	40.87457523801376	intron-transcribed_unitary_pseudogene-Pseudogene	intron	1000.0	3	43	100	80.0	349.0	99	647	8.0	34.9	homo_sapiens	3740330	Segment	128.0	119	1070678.0	752057	776787	0.0	1140808.0	0.03009241311744032	0.003450113819555912	Hsap
transcribed_unitary_pseudogene	0.013509063737451343	0.16886329671814185	41.73236856103142	intron-transcribed_unitary_pseudogene-Pseudogene	intron	158.0	3	6	17	7.0	56.0	8	100	4.4303797468354436	35.443037974683534	mus_musculus	592195	Segment	133.0	22	164966.0	123813	123324	0.0	180092.0	0.014822444934148003	0.004449938590284703	Mmus
transcribed_unprocessed_pseudogene	0.0	0.06776077735163777	35.81428126143463	intron-transcribed_unprocessed_pseudogene-Pseudogene	intron	142.0	3	0	5	0.0	8.0	0	10	0.0	5.63380281690141	danio_rerio	147578	Segment	113.0	23	46212.0	26477	26377	0.0	48512.0	0.0	0.0	Drer
transcribed_unprocessed_pseudogene	0.03204975606852138	0.17288309398209084	41.809049551992224	intron-transcribed_unprocessed_pseudogene-Pseudogene	intron	4765.0	3	208	524	315.0	1265.0	449	2422	6.610703043022037	26.547743966421827	homo_sapiens	14009467	Segment	129.0	760	3850231.0	2871089	2986136	0.0	4302011.0	0.03383449322727915	0.0010490908877656391	Hsap
transcribed_unprocessed_pseudogene	0.010551250059350785	0.14122442387131046	41.353067958572545	intron-transcribed_unprocessed_pseudogene-Pseudogene	intron	948.0	3	22	118	23.0	219.0	26	348	2.4261603375527425	23.10126582278481	mus_musculus	2464163	Segment	134.0	190	676240.0	507753	511254	0.0	768916.0	0.012264700923689798	0.0012635488326238561	Mmus
translated_processed_pseudogene	2.0242914979757085	1.0121457489878545	54.85829959514171	intron-translated_processed_pseudogene-Pseudogene	intron	2.0	3	1	1	1.0	1.0	2	1	50.0	50.0	mus_musculus	988	Segment	135.0	2	252.0	192	350	0.0	194.0	1.349527665317139	1.7530878619118189	Mmus
translated_unprocessed_pseudogene	0.0	0.0	43.270015977276756	intron-translated_unprocessed_pseudogene-Pseudogene	intron	11.0	3	0	0	0.0	0.0	0	0	0.0	0.0	homo_sapiens	28165	Segment	130.0	2	7948.0	6172	6015	0.0	8030.0	0.0	0.0	Hsap
translated_unprocessed_pseudogene	0.0	0.0	35.131459655485045	intron-translated_unprocessed_pseudogene-Pseudogene	intron	2.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	4412	Segment	136.0	1	1437.0	706	844	0.0	1425.0	0.0	0.0	Mmus
unitary_pseudogene	0.011147366593890288	0.15765561325644833	42.731518860548036	intron-unitary_pseudogene-Pseudogene	intron	198.0	3	6	31	7.0	60.0	7	99	3.5353535353535355	30.303030303030305	homo_sapiens	627951	Segment	131.0	46	171761.0	133734	134599	0.0	187857.0	0.012916789862761761	0.0018578944323150476	Hsap
unitary_pseudogene	0.013086298906770587	0.2564914585727036	44.508596389751865	intron-unitary_pseudogene-Pseudogene	intron	181.0	3	5	27	5.0	58.0	5	98	2.7624309392265194	32.04419889502763	mus_musculus	382079	Segment	137.0	38	103471.0	84227	85831	0.0	108550.0	0.0215196915355783	0.005670729526267254	Mmus
unprocessed_pseudogene	0.005539843942596137	0.044318751540769086	37.0858389585832	intron-unprocessed_pseudogene-Pseudogene	intron	912.0	3	6	29	6.0	34.0	6	48	0.6578947368421052	3.728070175438596	danio_rerio	1083063	Segment	114.0	160	334573.0	201454	200209	0.0	346827.0	0.00523207483467413	0.0009233073237660225	Drer
unprocessed_pseudogene	0.0337306932619938	0.1890508227066197	42.019931660909045	intron-unprocessed_pseudogene-Pseudogene	intron	5321.0	3	220	695	287.0	1271.0	382	2141	5.393722984401427	23.886487502349187	homo_sapiens	11324997	Segment	132.0	1449	3126477.0	2340897	2417859	20.0	3439744.0	0.03547756628841817	0.0013983261204313386	Hsap
unprocessed_pseudogene	0.010126095200484029	0.13650755260652506	39.751534833670114	intron-unprocessed_pseudogene-Pseudogene	intron	3963.0	3	78	563	83.0	901.0	104	1402	2.094372949785516	22.73530153923795	mus_musculus	10270494	Segment	138.0	1272	2897525.0	2012257	2070422	130.0	3290160.0	0.010558834311615823	0.0008586900529694058	Mmus
IG_V_pseudogene	0.0	0.0	42.52461951656222	junction-IG_V_pseudogene-Pseudogene	junction	14.0	3	0	0	0.0	0.0	0	0	0.0	0.0	danio_rerio	1117	Point	118.0	14	258.0	250	225	0.0	384.0	0.0	0.0	Drer
IG_V_pseudogene	0.02	0.0	56.68006027122049	junction-IG_V_pseudogene-Pseudogene	junction	100.0	3	2	0	2.0	0.0	2	0	2.0	0.0	homo_sapiens	7964	Point	137.0	100	1273.0	2214	2300	0.0	2177.0	0.02333333333333333	0.007071067811865475	Hsap
IG_V_pseudogene	0.0	0.0	49.72732331663885	junction-IG_V_pseudogene-Pseudogene	junction	113.0	3	0	0	0.0	0.0	0	0	0.0	0.0	mus_musculus	8985	Point	143.0	112	1709.0	2286	2182	0.0	2808.0	0.0009832841691248771	0.0029498525073746312	Mmus
Pseudogene	0.0	0.0	50.12571839080459	junction-Pseudogene	junction	70.0	3	0	0	0.0	0.0	0	0	0.0	0.0	anolis_carolinensis	5568	Point		58	1545.0	1362	1429		1232.0	0.0028571428571428567	0.006023386019368341	Acar
Pseudogene	0.0	0.0	50.055658627087205	junction-Pseudogene	junction	102.0	3	0	0	0.0	0.0	0	0	0.0	0.0	aspergillus_nidulans	8085	Point		35	2030.0	2042	2005		2008.0	0.0	0.0	Anid
Pseudogene	0.0005264081417792595	0.0	41.03190329170699	junction-Pseudogene	junction	5699.0	3	3	0	3.0	0.0	3	0	0.052640814177925946	0.0	caenorhabditis_elegans	455721	Point		1420	138673.0	91487	95504		130057.0	0.00040359805555162853	0.00016648003123288799	Cele
